pt_id,fire_name,base_ndvi,peak_ndvi,amp_ndvi,peak_doy,year,fire_phase,yrs_postfire,interval,regrowth,lat,lon
pt01,pot,0.190752491,0.400488734,0.209736243,191,2002,post,8,16,Deciduous,33.664506,-107.43789
pt01,pot,0.193181828,0.409201443,0.216019616,205,2003,post,9,16,Deciduous,33.664506,-107.43789
pt01,pot,0.190348968,0.412687093,0.222338125,201,2004,post,10,16,Deciduous,33.664506,-107.43789
pt01,pot,0.178740293,0.420385003,0.24164471,189,2005,post,11,16,Deciduous,33.664506,-107.43789
pt01,pot,0.177060381,0.365640134,0.188579768,174,2006,post,12,16,Deciduous,33.664506,-107.43789
pt01,pot,0.201270252,0.467021197,0.265750915,221,2007,post,13,16,Deciduous,33.664506,-107.43789
pt01,pot,0.208328649,0.48476091,0.276432276,215,2008,post,14,16,Deciduous,33.664506,-107.43789
pt01,pot,0.219992295,0.452771425,0.232779115,212,2009,post,15,16,Deciduous,33.664506,-107.43789
pt01,pot,0.239201918,0.526624382,0.287422448,219,2010,post,16,16,Deciduous,33.664506,-107.43789
pt01,pot,0.230909124,0.403586894,0.172677785,196,2011,post,17,16,Deciduous,33.664506,-107.43789
pt01,pot,0.22911559,0.447431207,0.218315601,184,2012,post,18,16,Deciduous,33.664506,-107.43789
pt01,pot,0.236123502,0.490532994,0.254409492,206,2013,post,19,16,Deciduous,33.664506,-107.43789
pt01,pot,0.238808393,0.541075766,0.302267402,215,2014,post,20,16,Deciduous,33.664506,-107.43789
pt01,pot,0.2519463,0.657047153,0.405100852,210,2015,post,21,16,Deciduous,33.664506,-107.43789
pt01,pot,0.278931201,0.61170274,0.33277154,199,2016,post,22,16,Deciduous,33.664506,-107.43789
pt01,pot,0.297005206,0.554623067,0.257617861,192,2017,post,23,16,Deciduous,33.664506,-107.43789
pt01,pot,0.178325996,0.419319928,0.240993947,196,2002,post,8,8,Deciduous,33.664506,-107.43789
pt01,pot,0.181376174,0.417183429,0.23580727,208,2003,post,9,8,Deciduous,33.664506,-107.43789
pt01,pot,0.177965701,0.451488107,0.273522407,211,2004,post,10,8,Deciduous,33.664506,-107.43789
pt01,pot,0.176479593,0.432591915,0.256112337,201,2005,post,11,8,Deciduous,33.664506,-107.43789
pt01,pot,0.180238143,0.386124879,0.205886737,172,2006,post,12,8,Deciduous,33.664506,-107.43789
pt01,pot,0.181533203,0.486643791,0.305110604,212,2007,post,13,8,Deciduous,33.664506,-107.43789
pt01,pot,0.179733798,0.518288314,0.338554531,208,2008,post,14,8,Deciduous,33.664506,-107.43789
pt01,pot,0.20564048,0.487186253,0.281545788,225,2009,post,15,8,Deciduous,33.664506,-107.43789
pt01,pot,0.22113882,0.569873095,0.348734289,222,2010,post,16,8,Deciduous,33.664506,-107.43789
pt01,pot,0.214044929,0.413208336,0.199163422,200,2011,post,17,8,Deciduous,33.664506,-107.43789
pt01,pot,0.219669938,0.47490713,0.255237192,187,2012,post,18,8,Deciduous,33.664506,-107.43789
pt01,pot,0.234885082,0.508489609,0.273604512,211,2013,post,19,8,Deciduous,33.664506,-107.43789
pt01,pot,0.241491526,0.563845038,0.322353542,209,2014,post,20,8,Deciduous,33.664506,-107.43789
pt01,pot,0.25276649,0.644049287,0.391282827,218,2015,post,21,8,Deciduous,33.664506,-107.43789
pt01,pot,0.271524668,0.638793707,0.367269039,206,2016,post,22,8,Deciduous,33.664506,-107.43789
pt01,pot,0.276650101,0.588793457,0.312143356,197,2017,post,23,8,Deciduous,33.664506,-107.43789
pt01,pot,0.520870149,0.641451597,0.120581418,206,1991,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.51337868,0.628950477,0.115571804,233,1992,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.324273854,0.594203174,0.269929349,206,1993,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,NA,NA,NA,NA,1994,fire,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.167269275,0.352365941,0.185096666,241,1995,post,1,8,Deciduous,33.664506,-107.43789
pt01,pot,0.191882104,0.400565714,0.208683595,261,1996,post,2,8,Deciduous,33.664506,-107.43789
pt01,pot,0.2027518,0.446371675,0.243619889,197,1997,post,3,8,Deciduous,33.664506,-107.43789
pt01,pot,0.185860842,0.470374256,0.284513414,218,1998,post,4,8,Deciduous,33.664506,-107.43789
pt01,pot,0.51738894,0.684434533,0.167045563,243,1986,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.519015253,0.684126616,0.165111363,249,1987,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.479724318,0.628048599,0.148324311,204,1988,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.494216323,0.611455321,0.117238998,150,1989,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.506952167,0.632124424,0.125172243,242,1990,pre,0,8,Deciduous,33.664506,-107.43789
pt01,pot,0.17071715,0.499452889,0.328735709,208,1999,post,5,8,Deciduous,33.664506,-107.43789
pt01,pot,0.173400089,0.490873247,0.317473173,216,2000,post,6,8,Deciduous,33.664506,-107.43789
pt01,pot,0.171870857,0.498835862,0.326965004,210,2001,post,7,8,Deciduous,33.664506,-107.43789
pt01,potaz,0.416369349,0.561665237,0.145295858,284,1984,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.484333396,0.636922777,0.152589396,361,1985,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.46622622,0.593993187,0.127766997,335,1986,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.435906053,0.511351705,0.075445622,324,1987,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.429618716,0.53994745,0.110328734,292,1988,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.42772311,0.544197023,0.116473928,275,1989,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.427880257,0.519544899,0.091664672,260,1990,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.409372151,0.560251057,0.150878921,284,1991,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.411813855,0.546414435,0.13460058,263,1992,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.463605136,0.600025415,0.13642031,319,1993,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.498473138,0.64712435,0.148651198,348,1994,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.330385089,0.706887484,0.376502424,352,1995,pre,0,16,Grass,34.60119,-111.376694
pt01,potaz,NA,NA,NA,NA,1996,fire,0,16,Grass,34.60119,-111.376694
pt01,potaz,0.137698427,0.28706035,0.149361908,247,1997,post,1,16,Grass,34.60119,-111.376694
pt01,potaz,0.14715758,0.389400661,0.242243081,221,1998,post,2,16,Grass,34.60119,-111.376694
pt01,potaz,0.168134347,0.399733931,0.231599569,231,1999,post,3,16,Grass,34.60119,-111.376694
pt01,potaz,0.190386787,0.390703261,0.200316459,246,2000,post,4,16,Grass,34.60119,-111.376694
pt01,potaz,0.195761502,0.39877525,0.203013763,211,2001,post,5,16,Grass,34.60119,-111.376694
pt01,potaz,0.181177348,0.346449167,0.165271819,251,2002,post,6,16,Grass,34.60119,-111.376694
pt01,potaz,0.159230396,0.462245852,0.303015441,236,2003,post,7,16,Grass,34.60119,-111.376694
pt01,potaz,0.144192442,0.337774038,0.193581596,250,2004,post,8,16,Grass,34.60119,-111.376694
pt01,potaz,0.141222611,0.448687136,0.30746451,234,2005,post,9,16,Grass,34.60119,-111.376694
pt01,potaz,0.13565807,0.351697624,0.216039553,233,2006,post,10,16,Grass,34.60119,-111.376694
pt01,potaz,0.151272744,0.364622295,0.213349551,253,2007,post,11,16,Grass,34.60119,-111.376694
pt01,potaz,0.156264231,0.382043302,0.225779086,233,2008,post,12,16,Grass,34.60119,-111.376694
pt01,potaz,0.157259285,0.287408054,0.130148754,198,2009,post,13,16,Grass,34.60119,-111.376694
pt01,potaz,0.174005702,0.435029745,0.261024028,241,2010,post,14,16,Grass,34.60119,-111.376694
pt01,potaz,0.191070452,0.362943321,0.171872869,222,2011,post,15,16,Grass,34.60119,-111.376694
pt01,potaz,0.191575959,0.433600843,0.242024884,234,2012,post,16,16,Grass,34.60119,-111.376694
pt01,potaz,0.196116611,0.402624816,0.206508204,250,2013,post,17,16,Grass,34.60119,-111.376694
pt01,potaz,0.212610409,0.455477864,0.24286747,252,2014,post,18,16,Grass,34.60119,-111.376694
pt01,potaz,0.224450245,0.386949003,0.162498742,208,2015,post,19,16,Grass,34.60119,-111.376694
pt01,potaz,0.23702392,0.466822207,0.229798302,232,2016,post,20,16,Grass,34.60119,-111.376694
pt01,potaz,0.241842866,0.478875309,0.237032443,227,2017,post,21,16,Grass,34.60119,-111.376694
pt01,potaz,0.42744863,0.526947618,0.099498957,263,1990,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.398041517,0.566040337,0.16799885,315,1991,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.400464773,0.539033771,0.138568997,271,1992,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.443615764,0.588259399,0.144643649,284,1993,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.475507438,0.655097544,0.179590106,361,1994,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.310489058,0.705176055,0.394687027,353,1995,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,NA,NA,NA,NA,1996,fire,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.134698719,0.291852057,0.157153353,267,1997,post,1,8,Grass,34.60119,-111.376694
pt01,potaz,0.140482962,0.403336376,0.262853414,239,1998,post,2,8,Grass,34.60119,-111.376694
pt01,potaz,0.163953856,0.416805059,0.252851188,235,1999,post,3,8,Grass,34.60119,-111.376694
pt01,potaz,0.18586874,0.405732065,0.219863325,254,2000,post,4,8,Grass,34.60119,-111.376694
pt01,potaz,0.181542873,0.412109435,0.230566546,225,2001,post,5,8,Grass,34.60119,-111.376694
pt01,potaz,0.160340458,0.399568498,0.239228055,253,2002,post,6,8,Grass,34.60119,-111.376694
pt01,potaz,0.146884456,0.507683754,0.360799283,244,2003,post,7,8,Grass,34.60119,-111.376694
pt01,potaz,0.136552319,0.368927866,0.232375532,258,2004,post,8,8,Grass,34.60119,-111.376694
pt01,potaz,0.138361603,0.47778073,0.339419127,245,2005,post,9,8,Grass,34.60119,-111.376694
pt01,potaz,0.13528046,0.379494309,0.244213849,247,2006,post,10,8,Grass,34.60119,-111.376694
pt01,potaz,0.142791077,0.385484815,0.242693737,248,2007,post,11,8,Grass,34.60119,-111.376694
pt01,potaz,0.15477401,0.39664796,0.241873965,245,2008,post,12,8,Grass,34.60119,-111.376694
pt01,potaz,0.157014638,0.282929748,0.125915125,211,2009,post,13,8,Grass,34.60119,-111.376694
pt01,potaz,0.158358037,0.44167918,0.283321142,240,2010,post,14,8,Grass,34.60119,-111.376694
pt01,potaz,0.172343597,0.375727803,0.203384206,232,2011,post,15,8,Grass,34.60119,-111.376694
pt01,potaz,0.180830911,0.461860478,0.281029552,245,2012,post,16,8,Grass,34.60119,-111.376694
pt01,potaz,0.183274418,0.424826354,0.241551936,250,2013,post,17,8,Grass,34.60119,-111.376694
pt01,potaz,0.192937404,0.485693544,0.29275614,254,2014,post,18,8,Grass,34.60119,-111.376694
pt01,potaz,0.216536462,0.396049678,0.179513231,212,2015,post,19,8,Grass,34.60119,-111.376694
pt01,potaz,0.237695009,0.513034284,0.275339305,242,2016,post,20,8,Grass,34.60119,-111.376694
pt01,potaz,0.241695598,0.51102221,0.269326657,234,2017,post,21,8,Grass,34.60119,-111.376694
pt01,potaz,0.448581487,0.614445508,0.16586405,281,1986,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.429273546,0.543516457,0.114242911,323,1987,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.392361194,0.563332498,0.170971334,282,1984,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.467161387,0.63989681,0.172735453,1,1985,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.422626436,0.554870307,0.132243842,281,1988,pre,0,8,Grass,34.60119,-111.376694
pt01,potaz,0.425586253,0.534187734,0.108601466,282,1989,pre,0,8,Grass,34.60119,-111.376694
pt01,rattlesnake,0.523017466,0.560460031,0.03744255,199,1984,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.553732455,0.660406232,0.106673792,325,1985,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.56383276,0.672170103,0.108337305,277,1986,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.566301525,0.650981128,0.084679626,249,1987,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.565814376,0.661368549,0.095554173,236,1988,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.559921205,0.655136168,0.095214941,277,1989,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.563964486,0.687357426,0.123392932,252,1990,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.581974804,0.630608976,0.048634157,310,1991,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.562544763,0.634360552,0.071815804,264,1992,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.399329096,0.678670228,0.279341131,12,1993,pre,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,NA,NA,NA,NA,1994,fire,0,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.145880178,0.213080093,0.067199908,237,1995,post,1,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.151968822,0.26614359,0.114174768,256,1996,post,2,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.172417238,0.430412769,0.257995516,228,1997,post,3,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.184000477,0.322828114,0.138827652,237,1998,post,4,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.183944434,0.385648519,0.2017041,207,1999,post,5,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.186644226,0.363992155,0.177347913,225,2000,post,6,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.182071313,0.415211618,0.233140305,234,2001,post,7,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.17396909,0.360374779,0.186405689,221,2002,post,8,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.187305406,0.417580456,0.230275065,227,2003,post,9,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.179419294,0.370142877,0.190723598,219,2004,post,10,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.16144073,0.376045734,0.214605018,216,2005,post,11,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.162151456,0.357430518,0.195279077,205,2006,post,12,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.161885366,0.373111635,0.211226285,224,2007,post,13,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.160082296,0.378234357,0.218152061,223,2008,post,14,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.181355074,0.441809595,0.260454535,213,2009,post,15,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.181623995,0.389318198,0.207694203,233,2010,post,16,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.158340737,0.346872956,0.188532218,247,2011,post,17,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.156290159,0.370216995,0.213926837,241,2012,post,18,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.155663654,0.296919823,0.141256168,255,2013,post,19,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.174473956,0.365254372,0.190780416,220,2014,post,20,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.201237366,0.464932531,0.26369518,242,2015,post,21,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.212545484,0.429636836,0.217091352,232,2016,post,22,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.214330614,0.383072346,0.168741733,226,2017,post,23,16,Grass,31.817733,-109.246955
pt01,rattlesnake,0.136847124,0.282361567,0.145514458,263,1996,post,2,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.153568,0.450469822,0.296901822,225,1997,post,3,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.15821144,0.333942443,0.175731003,245,1998,post,4,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.156881854,0.409346819,0.25246498,214,1999,post,5,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.166777119,0.368569106,0.201791972,234,2000,post,6,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.173637301,0.428497463,0.254860163,228,2001,post,7,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.174809188,0.366260022,0.191450834,226,2002,post,8,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.183284298,0.427154154,0.243869856,226,2003,post,9,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.174079239,0.380742669,0.20666343,216,2004,post,10,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.158992469,0.385876238,0.226883754,215,2005,post,11,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.165129691,0.364767909,0.199638218,195,2006,post,12,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.165032312,0.370792508,0.205760211,221,2007,post,13,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.161771357,0.389247864,0.227476493,223,2008,post,14,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.181639433,0.433834732,0.252195299,217,2009,post,15,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.181858629,0.394191831,0.212333217,235,2010,post,16,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.155659184,0.363328576,0.207669377,255,2011,post,17,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.152095795,0.383266807,0.231171012,249,2012,post,18,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.153500527,0.319647431,0.166146904,260,2013,post,19,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.173111632,0.377367944,0.204256296,228,2014,post,20,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.204264477,0.484322041,0.280057549,232,2015,post,21,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.21410884,0.45019719,0.23608835,236,2016,post,22,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.213201195,0.397136956,0.183935747,223,2017,post,23,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.576933026,0.628543258,0.051610257,276,1991,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.544736385,0.647322893,0.102586515,283,1992,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.334808439,0.685836315,0.351027876,34,1993,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,NA,NA,NA,NA,1994,fire,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.131237939,0.222178757,0.090940818,256,1995,post,1,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.547068715,0.657168806,0.110100091,250,1987,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.520180881,0.562172174,0.041991316,195,1984,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.536192536,0.667812765,0.131620258,325,1985,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.533355176,0.678789854,0.145434707,281,1986,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.55639261,0.667791128,0.111398548,235,1988,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.557796597,0.655735254,0.097938687,279,1989,pre,0,8,Grass,31.817733,-109.246955
pt01,rattlesnake,0.565073013,0.702574015,0.137501016,255,1990,pre,0,8,Grass,31.817733,-109.246955
